-0.093214758	-0.145182523	-0.093214757	-0.145182523
-0.09701073	-0.148246555	-0.097010729	-0.148246554
-0.100845188	-0.151369405	-0.100845187	-0.151369404
-0.104718551	-0.154550655	-0.10471855	-0.154550654
-0.108631214	-0.157789911	-0.108631213	-0.15778991
-0.11258355	-0.161086798	-0.112583549	-0.161086797
-0.116575915	-0.164440962	-0.116575914	-0.164440961
-0.120608644	-0.167852067	-0.120608642	-0.167852066
-0.124682055	-0.171319794	-0.124682054	-0.171319793
-0.128796453	-0.17484384	-0.128796451	-0.174843839
-0.132952123	-0.178423918	-0.132952122	-0.178423917
-0.13714934	-0.182059754	-0.137149339	-0.182059753
-0.141388363	-0.18575109	-0.141388362	-0.185751089
-0.14566944	-0.189497676	-0.145669439	-0.189497675
-0.149992807	-0.193299278	-0.149992805	-0.193299277
-0.154358688	-0.197155671	-0.154358686	-0.19715567
-0.158767297	-0.201066641	-0.158767295	-0.201066639
-0.163218838	-0.205031983	-0.163218837	-0.205031981
-0.167713507	-0.209051502	-0.167713506	-0.209051501
-0.17225149	-0.213125013	-0.172251488	-0.213125012
-0.176832964	-0.217252337	-0.176832963	-0.217252336
-0.181458101	-0.221433305	-0.181458099	-0.221433303
-0.186127062	-0.225667753	-0.18612706	-0.225667751
-0.190840003	-0.229955525	-0.190840001	-0.229955524
-0.195597073	-0.234296473	-0.195597072	-0.234296472
-0.200398416	-0.238690454	-0.200398414	-0.238690452
-0.205244168	-0.243137331	-0.205244166	-0.243137329
-0.210134461	-0.247636972	-0.210134459	-0.24763697
-0.215069419	-0.252189252	-0.215069418	-0.25218925
-0.220049165	-0.25679405	-0.220049163	-0.256794048
-0.225073814	-0.26145125	-0.225073812	-0.261451248
-0.230143477	-0.26616074	-0.230143475	-0.266160739
-0.235258262	-0.270922415	-0.23525826	-0.270922413
-0.240418271	-0.27573617	-0.240418269	-0.275736168
-0.245623603	-0.280601906	-0.245623601	-0.280601904
-0.250874353	-0.28551953	-0.250874351	-0.285519528
-0.256170613	-0.290488949	-0.256170611	-0.290488947
-0.261512471	-0.295510075	-0.261512469	-0.295510073
-0.266900012	-0.300582823	-0.266900009	-0.300582821
-0.272333317	-0.305707111	-0.272333315	-0.305707109
-0.277812466	-0.310882862	-0.277812463	-0.31088286
-0.283337533	-0.316109998	-0.283337531	-0.316109996
-0.288908593	-0.321388447	-0.288908591	-0.321388445
-0.294525717	-0.326718138	-0.294525714	-0.326718135
-0.300188971	-0.332099002	-0.300188968	-0.332099
-0.305898422	-0.337530975	-0.305898419	-0.337530973
-0.311654134	-0.343013992	-0.311654131	-0.34301399
-0.317456167	-0.348547993	-0.317456165	-0.34854799
-0.323304582	-0.354132917	-0.323304579	-0.354132915
-0.329199435	-0.359768708	-0.329199432	-0.359768706
-0.335140781	-0.365455311	-0.335140778	-0.365455308
-0.341128675	-0.371192671	-0.341128672	-0.371192669
-0.347163167	-0.376980738	-0.347163164	-0.376980735
-0.353244309	-0.38281946	-0.353244306	-0.382819457
-0.359372148	-0.38870879	-0.359372145	-0.388708787
-0.365546732	-0.39464868	-0.365546729	-0.394648678
-0.371768105	-0.400639086	-0.371768102	-0.400639083
-0.378036313	-0.406679963	-0.37803631	-0.40667996
-0.384351396	-0.412771268	-0.384351393	-0.412771265
-0.390713398	-0.418912961	-0.390713395	-0.418912958
-0.397122358	-0.425105	-0.397122354	-0.425104997
-0.403578314	-0.431347349	-0.40357831	-0.431347345
-0.410081304	-0.437639967	-0.410081301	-0.437639964
-0.416631365	-0.443982821	-0.416631362	-0.443982817
-0.423228532	-0.450375872	-0.423228529	-0.450375869
-0.42987284	-0.456819089	-0.429872837	-0.456819086
-0.436564322	-0.463312436	-0.436564318	-0.463312433
-0.44330301	-0.469855883	-0.443303006	-0.469855879
-0.450088935	-0.476449396	-0.450088932	-0.476449393
-0.456922129	-0.483092947	-0.456922126	-0.483092943
-0.463802621	-0.489786504	-0.463802617	-0.4897865
-0.47073044	-0.49653004	-0.470730436	-0.496530036
-0.477705613	-0.503323526	-0.477705609	-0.503323522
-0.484728168	-0.510166935	-0.484728164	-0.510166931
-0.491798132	-0.51706024	-0.491798128	-0.517060237
-0.49891553	-0.524003417	-0.498915526	-0.524003413
-0.506080387	-0.530996439	-0.506080383	-0.530996435
-0.513292728	-0.538039283	-0.513292724	-0.538039279
-0.520552576	-0.545131924	-0.520552572	-0.54513192
-0.527859954	-0.55227434	-0.52785995	-0.552274336
-0.535214885	-0.559466509	-0.535214881	-0.559466505
-0.542617391	-0.566708408	-0.542617386	-0.566708403
-0.550067492	-0.574000016	-0.550067488	-0.574000011
-0.55756521	-0.581341312	-0.557565206	-0.581341308
-0.565110565	-0.588732277	-0.56511056	-0.588732272
-0.572703576	-0.59617289	-0.572703572	-0.596172885
-0.580344263	-0.603663132	-0.580344259	-0.603663128
-0.588032644	-0.611202986	-0.58803264	-0.611202981
-0.595768738	-0.618792432	-0.595768733	-0.618792427
-0.603552562	-0.626431452	-0.603552557	-0.626431448
-0.611384133	-0.63412003	-0.611384128	-0.634120026
-0.619263469	-0.641858149	-0.619263464	-0.641858145
-0.627190585	-0.649645792	-0.62719058	-0.649645788
-0.635165499	-0.657482944	-0.635165493	-0.657482939
-0.643188224	-0.665369588	-0.643188219	-0.665369583
-0.651258778	-0.673305709	-0.651258773	-0.673305704
-0.659377174	-0.681291292	-0.659377169	-0.681291287
-0.667543428	-0.689326323	-0.667543422	-0.689326318
-0.675757552	-0.697410788	-0.675757547	-0.697410783
-0.684019563	-0.705544672	-0.684019557	-0.705544667
-0.692329472	-0.713727963	-0.692329466	-0.713727958
-0.700687293	-0.721960647	-0.700687287	-0.721960641
-0.709093039	-0.73024271	-0.709093033	-0.730242705
-0.717546722	-0.738574142	-0.717546716	-0.738574136
-0.726048356	-0.746954928	-0.72604835	-0.746954922
-0.734597951	-0.755385057	-0.734597945	-0.755385051
-0.74319552	-0.763864518	-0.743195514	-0.763864512
-0.751841075	-0.772393298	-0.751841069	-0.772393292
-0.760534625	-0.780971387	-0.760534619	-0.780971381
-0.769276184	-0.789598774	-0.769276178	-0.789598768
-0.77806576	-0.798275447	-0.778065754	-0.798275441
-0.786903366	-0.807001396	-0.786903359	-0.80700139
-0.79578901	-0.815776612	-0.795789003	-0.815776606
-0.804722703	-0.824601083	-0.804722697	-0.824601077
-0.813704455	-0.833474801	-0.813704449	-0.833474795
-0.822734276	-0.842397755	-0.82273427	-0.842397749
-0.831812175	-0.851369936	-0.831812168	-0.85136993
-0.840938161	-0.860391335	-0.840938154	-0.860391329
-0.850112243	-0.869461943	-0.850112236	-0.869461936
-0.85933443	-0.878581751	-0.859334423	-0.878581744
-0.868604731	-0.88775075	-0.868604724	-0.887750743
-0.877923154	-0.896968932	-0.877923147	-0.896968925
-0.887289707	-0.906236288	-0.8872897	-0.906236281
-0.896704399	-0.915552811	-0.896704392	-0.915552804
-0.906167237	-0.924918493	-0.90616723	-0.924918486
-0.91567823	-0.934333325	-0.915678223	-0.934333318
-0.925237385	-0.943797301	-0.925237377	-0.943797294
-0.934844709	-0.953310412	-0.934844701	-0.953310405
-0.944500209	-0.962872651	-0.944500202	-0.962872644
-0.954203894	-0.972484012	-0.954203886	-0.972484005
-0.963955769	-0.982144487	-0.963955761	-0.982144479
-0.973755842	-0.991854069	-0.973755834	-0.991854061
-0.98360412	-1.001612751	-0.983604112	-1.001612744
-0.993500608	-1.011420527	-0.993500601	-1.01142052
-1.003445315	-1.021277391	-1.003445307	-1.021277383
-1.013438245	-1.031183336	-1.013438237	-1.031183328
-1.023479406	-1.041138355	-1.023479398	-1.041138347
-1.033568803	-1.051142443	-1.033568795	-1.051142435
-1.043706442	-1.061195594	-1.043706434	-1.061195586
-1.05389233	-1.071297802	-1.053892322	-1.071297793
-1.064126472	-1.08144906	-1.064126463	-1.081449052
-1.074408873	-1.091649364	-1.074408865	-1.091649356
-1.08473954	-1.101898707	-1.084739531	-1.101898699
-1.095118477	-1.112197085	-1.095118468	-1.112197077
-1.10554569	-1.122544492	-1.105545682	-1.122544484
-1.116021185	-1.132940923	-1.116021176	-1.132940914
-1.126544966	-1.143386372	-1.126544957	-1.143386363
-1.137117039	-1.153880834	-1.13711703	-1.153880826
-1.147737408	-1.164424305	-1.147737399	-1.164424297
-1.158406079	-1.17501678	-1.15840607	-1.175016771
-1.169123056	-1.185658254	-1.169123046	-1.185658245
-1.179888343	-1.196348721	-1.179888334	-1.196348712
-1.190701946	-1.207088179	-1.190701937	-1.207088169
-1.201563869	-1.217876621	-1.20156386	-1.217876612
-1.212474117	-1.228714044	-1.212474107	-1.228714034
-1.223432693	-1.239600443	-1.223432684	-1.239600433
-1.234439603	-1.250535813	-1.234439593	-1.250535804
-1.24549485	-1.261520152	-1.24549484	-1.261520142
-1.256598438	-1.272553454	-1.256598428	-1.272553444
-1.267750372	-1.283635715	-1.267750362	-1.283635706
-1.278950656	-1.294766932	-1.278950646	-1.294766922
-1.290199293	-1.305947101	-1.290199283	-1.305947091
-1.301496287	-1.317176217	-1.301496277	-1.317176206
-1.312841643	-1.328454276	-1.312841633	-1.328454266
-1.324235364	-1.339781276	-1.324235353	-1.339781266
-1.335677453	-1.351157213	-1.335677442	-1.351157202
-1.347167914	-1.362582082	-1.347167904	-1.362582071
-1.358706751	-1.37405588	-1.358706741	-1.37405587
-1.370293968	-1.385578604	-1.370293957	-1.385578594
-1.381929567	-1.397150251	-1.381929556	-1.39715024
-1.393613552	-1.408770816	-1.393613541	-1.408770806
-1.405345926	-1.420440298	-1.405345915	-1.420440287
-1.417126693	-1.432158691	-1.417126682	-1.43215868
-1.428955856	-1.443925994	-1.428955845	-1.443925983
-1.440833418	-1.455742203	-1.440833406	-1.455742192
-1.452759382	-1.467607315	-1.45275937	-1.467607303
-1.464733751	-1.479521326	-1.464733739	-1.479521315
-1.476756528	-1.491484235	-1.476756516	-1.491484223
-1.488827716	-1.503496037	-1.488827704	-1.503496025
-1.500947318	-1.51555673	-1.500947307	-1.515556719
-1.513115338	-1.527666312	-1.513115326	-1.5276663
-1.525331776	-1.539824779	-1.525331764	-1.539824767
-1.537596638	-1.552032128	-1.537596626	-1.552032116
-1.549909924	-1.564288357	-1.549909912	-1.564288345
-1.562271639	-1.576593464	-1.562271626	-1.576593452
-1.574681783	-1.588947445	-1.574681771	-1.588947432
-1.587140361	-1.601350297	-1.587140349	-1.601350285
-1.599647375	-1.613802019	-1.599647363	-1.613802007
-1.612202827	-1.626302608	-1.612202814	-1.626302596
-1.62480672	-1.638852062	-1.624806707	-1.638852049
-1.637459055	-1.651450377	-1.637459042	-1.651450364
-1.650159836	-1.664097551	-1.650159824	-1.664097539
-1.662909066	-1.676793583	-1.662909053	-1.67679357
-1.675706745	-1.68953847	-1.675706732	-1.689538457
-1.688552877	-1.702332209	-1.688552864	-1.702332195
-1.701447463	-1.715174798	-1.70144745	-1.715174785
-1.714390507	-1.728066235	-1.714390494	-1.728066222
-1.72738201	-1.741006518	-1.727381997	-1.741006505
-1.740421974	-1.753995644	-1.740421961	-1.753995631
-1.753510402	-1.767033613	-1.753510389	-1.767033599
-1.766647296	-1.78012042	-1.766647282	-1.780120406
-1.779832657	-1.793256065	-1.779832643	-1.793256051
-1.793066488	-1.806440545	-1.793066474	-1.806440531
-1.80634879	-1.819673858	-1.806348776	-1.819673844
-1.819679567	-1.832956003	-1.819679552	-1.832955989
-1.833058819	-1.846286977	-1.833058804	-1.846286963
-1.846486548	-1.859666779	-1.846486534	-1.859666764
-1.859962757	-1.873095406	-1.859962743	-1.873095391
-1.873487448	-1.886572856	-1.873487433	-1.886572842
-1.887060621	-1.900099129	-1.887060606	-1.900099114
-1.90068228	-1.913674221	-1.900682265	-1.913674206
-1.914352425	-1.927298132	-1.91435241	-1.927298117
-1.928071059	-1.940970859	-1.928071044	-1.940970844
-1.941838183	-1.954692401	-1.941838168	-1.954692386
-1.9556538	-1.968462756	-1.955653784	-1.968462741
-1.969517909	-1.982281922	-1.969517894	-1.982281907
-1.983430515	-1.996149898	-1.983430499	-1.996149883
-1.997391617	-2.010066682	-1.997391601	-2.010066666
-2.011401218	-2.024032272	-2.011401202	-2.024032256
-2.025459319	-2.038046667	-2.025459303	-2.038046651
-2.039565922	-2.052109865	-2.039565906	-2.05210985
-2.053721028	-2.066221865	-2.053721012	-2.066221849
-2.067924639	-2.080382665	-2.067924623	-2.080382649
-2.082176757	-2.094592264	-2.082176741	-2.094592248
-2.096477382	-2.10885066	-2.096477366	-2.108850644
-2.110826517	-2.123157851	-2.110826501	-2.123157835
-2.125224163	-2.137513837	-2.125224146	-2.137513821
-2.139670321	-2.151918615	-2.139670304	-2.151918599
-2.154164992	-2.166372185	-2.154164975	-2.166372169
-2.168708179	-2.180874545	-2.168708162	-2.180874528
-2.183299882	-2.195425693	-2.183299865	-2.195425677
			
			
			
			
			
